EndDateTime,HighPX,LowPX,OpenPX,ClosePX,Volume,Bid,Ask,InstrumentId,BeginDateTime
1642643520000,0.00015375,0.00015365,0.00015365,0.00015375,130100,0.00015,0.00015375,40,1642643460000
1642643520000,0.00015375,0.00015365,0.00015365,0.00015375,130100,0.00015,0.00015375,40,1642643460000
1642643500490.9695,0.00015375,0.00015365,0.00015365,0.00015375,0,0.00015,0.00015375,40,1642643460000
1642643560479.832,0.00015375,0.00015375,0.00015375,0.00015375,0,0.00015,0.00015375,40,1642643560479.831
1642643620478.804,0.00015375,0.00015375,0.00015375,0.00015375,0,0.00015,0.00015375,40,1642643560479.831
1642643760000,0.00015398,0.00015375,0.00015375,0.00015398,779,0.00015,0.00015398,40,1642643700000
1642643760000,0.00015398,0.00015375,0.00015375,0.00015398,779,0.00015,0.00015398,40,1642643700000
1642643740470.775,0.00015398,0.00015375,0.00015375,0.00015398,0,0.00015,0.00015398,40,1642643700000
1642643800466.6843,0.00015398,0.00015398,0.00015398,0.00015398,0,0.00015,0.00015398,40,1642643800466.6838
1642643860466.3247,0.00015398,0.00015398,0.00015398,0.00015398,0,0.00015,0.00015398,40,1642643800466.6838
1642643940000,0.00015398,0.00015398,0.00015398,0.00015398,33000,0.00015009,0.00015398,40,1642643880000
1642644000000,0.00015409,0.00015398,0.00015398,0.00015409,100000,0.00015009,0.00015409,40,1642643940000
1642644000000,0.00015409,0.00015398,0.00015398,0.00015409,100000,0.00015009,0.00015409,40,1642643940000
1642643980461.0332,0.00015409,0.00015398,0.00015398,0.00015409,0,0.00015009,0.00015409,40,1642643940000
1642644040463.636,0.00015409,0.00015409,0.00015409,0.00015409,0,0.00015009,0.00015409,40,1642644040463.6355
1642644120000,0.00015442,0.00015409,0.00015409,0.00015442,65000,0.00015332,0.00015442,40,1642644060000
1642644120000,0.00015442,0.00015409,0.00015409,0.00015442,65000,0.00015332,0.00015442,40,1642644060000
1642644160453.944,0.00015442,0.00015442,0.00015442,0.00015442,0,0.00015332,0.00015442,40,1642644160453.9436
1642644220467.354,0.00015442,0.00015442,0.00015442,0.00015442,0,0.00015332,0.00015442,40,1642644160453.9436
1642644280445.8225,0.00015442,0.00015442,0.00015442,0.00015442,0,0.00015332,0.00015442,40,1642644280445.8215
1642644340453.5676,0.00015442,0.00015442,0.00015442,0.00015442,0,0.00015332,0.00015442,40,1642644280445.8215
1642644400441.045,0.00015442,0.00015442,0.00015442,0.00015442,0,0.00015332,0.00015442,40,1642644400441.0442
1642644460439.858,0.00015442,0.00015442,0.00015442,0.00015442,0,0.00015332,0.00015442,40,1642644400441.0442
1642644520435.745,0.00015442,0.00015442,0.00015442,0.00015442,0,0.00015332,0.00015442,40,1642644520435.7449
1642644580435.7144,0.00015442,0.00015442,0.00015442,0.00015442,0,0.00015332,0.00015442,40,1642644520435.7449
1642644640445.2397,0.00015442,0.00015442,0.00015442,0.00015442,0,0.00015332,0.00015442,40,1642644640445.2393
1642644700441.7332,0.00015442,0.00015442,0.00015442,0.00015442,0,0.00015332,0.00015442,40,1642644640445.2393
1642644840000,0.00015465,0.00015442,0.00015442,0.00015465,204655,0.00015332,0.00015465,40,1642644780000
1642644840000,0.00015465,0.00015442,0.00015442,0.00015465,204655,0.00015332,0.00015465,40,1642644780000
1642644820423.4053,0.00015465,0.00015442,0.00015442,0.00015465,0,0.00015332,0.00015465,40,1642644780000
1642644960000,0.00015465,0.00015443,0.00015465,0.00015443,5698,0.00015332,0.00015443,40,1642644900000
1642644960000,0.00015465,0.00015443,0.00015465,0.00015443,5698,0.00015332,0.00015443,40,1642644900000
1642644940428.5508,0.00015465,0.00015443,0.00015465,0.00015443,0,0.00015332,0.00015443,40,1642644900000
1642645000415.859,0.00015443,0.00015443,0.00015443,0.00015443,0,0.00015332,0.00015443,40,1642645000415.8582
1642645060417.631,0.00015443,0.00015443,0.00015443,0.00015443,0,0.00015332,0.00015443,40,1642645000415.8582
1642645200000,0.00015448,0.00015443,0.00015443,0.00015448,647100,0.00015332,0.00015448,40,1642645140000
1642645200000,0.00015448,0.00015443,0.00015443,0.00015448,647100,0.00015332,0.00015448,40,1642645140000
1642645180434.0107,0.00015448,0.00015443,0.00015443,0.00015448,0,0.00015332,0.00015448,40,1642645140000
1642645240406.7524,0.00015448,0.00015448,0.00015448,0.00015448,0,0.00015332,0.00015448,40,1642645240406.752
1642645300406.757,0.00015448,0.00015448,0.00015448,0.00015448,0,0.00015332,0.00015448,40,1642645240406.752
1642645360402.4678,0.00015448,0.00015448,0.00015448,0.00015448,0,0.00015332,0.00015448,40,1642645360402.4673
1642645420400.6091,0.00015448,0.00015448,0.00015448,0.00015448,0,0.00015332,0.00015448,40,1642645360402.4673
1642645480398.6377,0.00015448,0.00015448,0.00015448,0.00015448,0,0.00015332,0.00015448,40,1642645480398.6367
1642645540410.328,0.00015448,0.00015448,0.00015448,0.00015448,0,0.00015332,0.00015448,40,1642645480398.6367
1642645600392.3591,0.00015448,0.00015448,0.00015448,0.00015448,0,0.00015332,0.00015448,40,1642645600392.359
1642645660405.141,0.00015448,0.00015448,0.00015448,0.00015448,0,0.00015332,0.00015448,40,1642645600392.359
1642645720400.3203,0.00015448,0.00015448,0.00015448,0.00015448,0,0.00015332,0.00015448,40,1642645720400.3196
1642645780386.1748,0.00015448,0.00015448,0.00015448,0.00015448,0,0.00015332,0.00015448,40,1642645720400.3196
1642645840390.5007,0.00015448,0.00015448,0.00015448,0.00015448,0,0.00015332,0.00015448,40,1642645840390.4995
1642645900381.248,0.00015448,0.00015448,0.00015448,0.00015448,0,0.00015332,0.00015448,40,1642645840390.4995
1642646040000,0.00015448,0.00015332,0.00015448,0.00015332,65,0.00015332,0.00015509,40,1642645980000
1642646040000,0.00015448,0.00015332,0.00015448,0.00015332,100064,0.00015332,0.00015509,40,1642645980000
1642646040000,0.00015448,0.00015332,0.00015448,0.00015332,200063,0.00015332,0.00015509,40,1642645980000
1642646040000,0.00015448,0.00015332,0.00015448,0.00015332,300062,0.00015332,0.00015509,40,1642645980000
1642646040000,0.00015448,0.00015332,0.00015448,0.00015332,310061,0.00015332,0.00015509,40,1642645980000
1642646040000,0.00015448,0.00015332,0.00015448,0.00015332,320060,0.00015332,0.00015509,40,1642645980000
1642646040000,0.00015448,0.00015332,0.00015448,0.00015332,321059,0.00015332,0.00015509,40,1642645980000
1642646040000,0.00015448,0.00015332,0.00015448,0.00015332,322058,0.00015332,0.00015509,40,1642645980000
1642646040000,0.00015448,0.00015332,0.00015448,0.00015332,322157,0.00015332,0.00015509,40,1642645980000
1642646040000,0.00015448,0.00015332,0.00015448,0.00015332,322256,0.00015332,0.00015509,40,1642645980000
1642646040000,0.00015448,0.00015009,0.00015448,0.00015009,342367,0.00015332,0.00015509,40,1642645980000
1642646040000,0.00015448,0.00015009,0.00015448,0.00015009,1102366,0.00015332,0.00015509,40,1642645980000
1642646040000,0.00015448,0.00015009,0.00015448,0.00015009,1308509,0.00015332,0.00015509,40,1642645980000
1642646040000,0.00015448,0.00015009,0.00015448,0.00015009,1308509,0.00015332,0.00015509,40,1642645980000
1642646100000,0.0001552,0.00015009,0.00015009,0.0001552,10,0.00015009,0.0001552,40,1642646040000
1642646100000,0.0001552,0.00015009,0.00015009,0.0001552,10,0.00015009,0.0001552,40,1642646040000
1642646080383.4175,0.0001552,0.00015009,0.00015009,0.0001552,0,0.00015009,0.0001552,40,1642646040000
1642646140373.7505,0.0001552,0.0001552,0.0001552,0.0001552,0,0.00015009,0.0001552,40,1642646140373.7498
1642646280000,0.00015526,0.0001552,0.0001552,0.00015526,20,0.00015009,0.00015526,40,1642646220000
1642646280000,0.00015526,0.0001552,0.0001552,0.00015526,40,0.00015009,0.00015526,40,1642646220000
1642646280000,0.00015526,0.0001552,0.0001552,0.00015526,40,0.00015009,0.00015526,40,1642646220000
1642646260376.134,0.00015526,0.0001552,0.0001552,0.00015526,0,0.00015009,0.00015526,40,1642646220000
1642646320379.0498,0.00015526,0.00015526,0.00015526,0.00015526,0,0.00015009,0.00015526,40,1642646320379.0493
1642646380364.1265,0.00015526,0.00015526,0.00015526,0.00015526,0,0.00015009,0.00015526,40,1642646320379.0493
1642646440358.699,0.00015526,0.00015526,0.00015526,0.00015526,0,0.00015009,0.00015526,40,1642646440358.6985
1642646500357.82,0.00015526,0.00015526,0.00015526,0.00015526,0,0.00015009,0.00015526,40,1642646440358.6985
1642646580000,0.00015526,0.00015515,0.00015526,0.00015515,67740,0.00015009,0.00015515,40,1642646520000
1642646580000,0.00015526,0.00015515,0.00015526,0.00015515,67740,0.00015009,0.00015515,40,1642646520000
1642646620366.8555,0.00015515,0.00015515,0.00015515,0.00015515,0,0.00015009,0.00015515,40,1642646620366.8547
1642646680349.7517,0.00015515,0.00015515,0.00015515,0.00015515,0,0.00015009,0.00015515,40,1642646620366.8547
1642646740346.8682,0.00015515,0.00015515,0.00015515,0.00015515,0,0.00015009,0.00015515,40,1642646740346.8672
1642646800346.912,0.00015515,0.00015515,0.00015515,0.00015515,0,0.00015009,0.00015515,40,1642646740346.8672
1642646860343.1267,0.00015515,0.00015515,0.00015515,0.00015515,0,0.00015009,0.00015515,40,1642646860343.1262
1642646920339.6028,0.00015515,0.00015515,0.00015515,0.00015515,0,0.00015009,0.00015515,40,1642646860343.1262
1642647060000,0.00015526,0.00015515,0.00015515,0.00015526,700,0.00015009,0.00015526,40,1642647000000
1642647060000,0.00015526,0.00015515,0.00015515,0.00015526,700,0.00015009,0.00015526,40,1642647000000
1642647120000,0.00015526,0.00015525,0.00015526,0.00015525,2576,0.00015009,0.00015525,40,1642647060000
1642647120000,0.00015526,0.00015525,0.00015526,0.00015525,2576,0.00015009,0.00015525,40,1642647060000
1642647100342.5225,0.00015526,0.00015525,0.00015526,0.00015525,0,0.00015009,0.00015525,40,1642647060000
1642647160341.062,0.00015525,0.00015525,0.00015525,0.00015525,0,0.00015009,0.00015525,40,1642647160341.0613
1642647300000,0.00015542,0.00015525,0.00015525,0.00015542,60,0.00015009,0.00015542,40,1642647240000
1642647300000,0.00015542,0.00015525,0.00015525,0.00015542,133581,0.00015009,0.00015542,40,1642647240000
1642647300000,0.00015542,0.00015525,0.00015525,0.00015542,133581,0.00015009,0.00015542,40,1642647240000
1642647280325.192,0.00015542,0.00015525,0.00015525,0.00015542,0,0.00015009,0.00015542,40,1642647240000
1642647420000,0.00015542,0.00015531,0.00015542,0.00015531,99,0.00015009,0.00015531,40,1642647360000
1642647420000,0.00015542,0.00015531,0.00015542,0.00015531,99,0.00015009,0.00015531,40,1642647360000
1642647420000,0.00015542,0.0001552,0.00015542,0.0001552,99,0.00015009,0.0001552,40,1642647360000
1642647480000,0.0001552,0.00015514,0.0001552,0.00015514,99,0.00015009,0.00015514,40,1642647420000
1642647480000,0.0001552,0.00015514,0.0001552,0.00015514,99,0.00015009,0.00015514,40,1642647420000
1642647540000,0.00015514,0.00015514,0.00015514,0.00015514,999,0.00015009,0.00015514,40,1642647480000
1642647540000,0.0001552,0.00015514,0.00015514,0.0001552,1998,0.00015009,0.0001552,40,1642647480000
1642647540000,0.0001552,0.00015514,0.00015514,0.0001552,1998,0.00015009,0.0001552,40,1642647480000
1642647600000,0.00015525,0.0001552,0.0001552,0.00015525,100000,0.00015009,0.00015525,40,1642647540000
1642647600000,0.00015525,0.0001552,0.0001552,0.0001552,200000,0.00015009,0.0001552,40,1642647540000
1642647600000,0.00015525,0.0001552,0.0001552,0.0001552,300000,0.00015009,0.0001552,40,1642647540000
1642647600000,0.00015525,0.0001552,0.0001552,0.0001552,300000,0.00015009,0.0001552,40,1642647540000
1642647600000,0.00015525,0.0001552,0.0001552,0.0001552,100000,0.00015009,0.0001552,40,1642647540000
1642647660000,0.00015525,0.0001552,0.0001552,0.00015525,100000,0.00015009,0.00015525,40,1642647600000
1642647660000,0.00015525,0.00015514,0.0001552,0.00015514,200000,0.00015009,0.00015514,40,1642647600000
1642647660000,0.00015525,0.00015514,0.0001552,0.0001552,210000,0.00015009,0.0001552,40,1642647600000
1642647660000,0.00015525,0.00015514,0.0001552,0.0001552,260000,0.00015009,0.0001552,40,1642647600000
1642647660000,0.00015525,0.00015514,0.0001552,0.0001552,260000,0.00015009,0.0001552,40,1642647600000
1642647660000,0.00015525,0.00015514,0.0001552,0.0001552,10000,0.00015009,0.0001552,40,1642647600000
1642647660000,0.00015536,0.00015514,0.0001552,0.00015536,20000,0.00015009,0.00015536,40,1642647600000
1642647660000,0.00015536,0.00015514,0.0001552,0.00015536,30000,0.00015009,0.00015536,40,1642647600000
1642647720000,0.00015543,0.00015536,0.00015536,0.00015543,1000,0.00015009,0.00015543,40,1642647660000
1642647720000,0.00015555,0.00015536,0.00015536,0.00015555,1100,0.00015009,0.00015555,40,1642647660000
1642647720000,0.00015555,0.00015536,0.00015536,0.00015555,9100,0.00015009,0.00015555,40,1642647660000
1642647720000,0.00015555,0.00015536,0.00015536,0.00015555,9200,0.00015009,0.00015555,40,1642647660000
1642647720000,0.00015555,0.00015536,0.00015536,0.00015555,9300,0.00015009,0.00015555,40,1642647660000
1642647720000,0.00015555,0.00015536,0.00015536,0.00015555,9300,0.00015009,0.00015555,40,1642647660000
1642647720000,0.00015555,0.00015536,0.00015536,0.00015555,100,0.00015009,0.00015555,40,1642647660000
1642647720000,0.00015555,0.00015536,0.00015536,0.00015555,200,0.00015009,0.00015555,40,1642647660000
1642647720000,0.00015555,0.00015536,0.00015536,0.00015555,300,0.00015009,0.00015555,40,1642647660000
1642647780000,0.00015555,0.00015555,0.00015555,0.00015555,100,0.00015009,0.00015555,40,1642647720000
1642647780000,0.0001556,0.00015555,0.00015555,0.0001556,200,0.00015009,0.0001556,40,1642647720000
1642647780000,0.0001556,0.00015555,0.00015555,0.0001556,300,0.00015009,0.0001556,40,1642647720000
1642647780000,0.0001556,0.00015555,0.00015555,0.0001556,300,0.00015009,0.0001556,40,1642647720000
1642647760310.7024,0.0001556,0.00015555,0.00015555,0.0001556,0,0.00015009,0.0001556,40,1642647720000
1642647820304.4268,0.0001556,0.0001556,0.0001556,0.0001556,0,0.00015009,0.0001556,40,1642647820304.4263
1642647880312.639,0.0001556,0.0001556,0.0001556,0.0001556,0,0.00015009,0.0001556,40,1642647820304.4263
1642647960000,0.00015571,0.0001556,0.0001556,0.00015571,50,0.00015009,0.00015571,40,1642647900000
1642647960000,0.00015571,0.0001556,0.0001556,0.00015571,50,0.00015009,0.00015571,40,1642647900000
1642648080000,0.00015571,0.00015548,0.00015571,0.00015548,5500,0.00015009,0.00015548,40,1642648020000
1642648080000,0.00015571,0.00015548,0.00015571,0.00015548,5500,0.00015009,0.00015548,40,1642648020000
1642648140000,0.00015548,0.00015548,0.00015548,0.00015548,128,0.00015009,0.00015548,40,1642648080000
1642648140000,0.00015548,0.00015548,0.00015548,0.00015548,128,0.00015009,0.00015548,40,1642648080000
1642648120300.5615,0.00015548,0.00015548,0.00015548,0.00015548,0,0.00015009,0.00015548,40,1642648080000
1642648180299.8884,0.00015548,0.00015548,0.00015548,0.00015548,0,0.00015009,0.00015548,40,1642648180299.8875
1642648240288.4924,0.00015548,0.00015548,0.00015548,0.00015548,0,0.00015009,0.00015548,40,1642648180299.8875
1642648300298.8306,0.00015548,0.00015548,0.00015548,0.00015548,0,0.00015009,0.00015548,40,1642648300298.83
1642648360283.4956,0.00015548,0.00015548,0.00015548,0.00015548,0,0.00015009,0.00015548,40,1642648300298.83
1642648420280.6052,0.00015548,0.00015548,0.00015548,0.00015548,0,0.00015009,0.00015548,40,1642648420280.6047
1642648480283.9692,0.00015548,0.00015548,0.00015548,0.00015548,0,0.00015009,0.00015548,40,1642648420280.6047
1642648540289.9187,0.00015548,0.00015548,0.00015548,0.00015548,0,0.00015009,0.00015548,40,1642648540289.918
1642648600283.0542,0.00015548,0.00015548,0.00015548,0.00015548,0,0.00015009,0.00015548,40,1642648540289.918
1642648660271.9788,0.00015548,0.00015548,0.00015548,0.00015548,0,0.00015009,0.00015548,40,1642648660271.9783
1642648720280.552,0.00015548,0.00015548,0.00015548,0.00015548,0,0.00015009,0.00015548,40,1642648660271.9783
1642648780268.6162,0.00015548,0.00015548,0.00015548,0.00015548,0,0.00015009,0.00015548,40,1642648780268.6155
1642648840267.7256,0.00015548,0.00015548,0.00015548,0.00015548,0,0.00015009,0.00015548,40,1642648780268.6155
1642648900267.2612,0.00015548,0.00015548,0.00015548,0.00015548,0,0.00015009,0.00015548,40,1642648900267.2605
1642648960273.9473,0.00015548,0.00015548,0.00015548,0.00015548,0,0.00015009,0.00015548,40,1642648900267.2605
1642649020267.453,0.00015548,0.00015548,0.00015548,0.00015548,0,0.00015009,0.00015548,40,1642649020267.4524
1642649100000,0.00015548,0.00015498,0.00015548,0.00015498,50000,0.00015009,0.00015498,40,1642649040000
1642649100000,0.00015548,0.00015498,0.00015548,0.00015498,50000,0.00015009,0.00015498,40,1642649040000
1642649140256.0356,0.00015498,0.00015498,0.00015498,0.00015498,0,0.00015009,0.00015498,40,1642649140256.0352
1642649220000,0.00015498,0.00015487,0.00015498,0.00015487,199263,0.00015009,0.00015487,40,1642649160000
1642649220000,0.00015498,0.00015487,0.00015498,0.00015487,199263,0.00015009,0.00015487,40,1642649160000
1642649260253.889,0.00015487,0.00015487,0.00015487,0.00015487,0,0.00015009,0.00015487,40,1642649260253.888
1642649320245.3452,0.00015487,0.00015487,0.00015487,0.00015487,0,0.00015009,0.00015487,40,1642649260253.888
1642649380256.9097,0.00015487,0.00015487,0.00015487,0.00015487,0,0.00015009,0.00015487,40,1642649380256.909
1642649520000,0.00015498,0.00015487,0.00015487,0.00015498,64,0.00015009,0.00015498,40,1642649460000
1642649520000,0.00015498,0.00015487,0.00015487,0.00015498,64,0.00015009,0.00015498,40,1642649460000
1642649500237.222,0.00015498,0.00015487,0.00015487,0.00015498,0,0.00015009,0.00015498,40,1642649460000
1642649560243.9675,0.00015498,0.00015498,0.00015498,0.00015498,0,0.00015009,0.00015498,40,1642649560243.967
1642649620232.5017,0.00015498,0.00015498,0.00015498,0.00015498,0,0.00015009,0.00015498,40,1642649560243.967
1642649680230.0771,0.00015498,0.00015498,0.00015498,0.00015498,0,0.00015009,0.00015498,40,1642649680230.0767
1642649740227.7727,0.00015498,0.00015498,0.00015498,0.00015498,0,0.00015009,0.00015498,40,1642649680230.0767
1642649800227.4092,0.00015498,0.00015498,0.00015498,0.00015498,0,0.00015009,0.00015498,40,1642649800227.4084
1642649860223.6611,0.00015498,0.00015498,0.00015498,0.00015498,0,0.00015009,0.00015498,40,1642649800227.4084
1642649920223.1008,0.00015498,0.00015498,0.00015498,0.00015498,0,0.00015009,0.00015498,40,1642649920223.1003
1642650060000,0.00015509,0.00015498,0.00015498,0.00015509,1000,0.0001529,0.00015509,40,1642650000000
1642650060000,0.00015509,0.00015498,0.00015498,0.00015509,2000,0.0001529,0.00015509,40,1642650000000
1642650060000,0.00015509,0.00015498,0.00015498,0.00015509,2000,0.0001529,0.00015509,40,1642650000000
1642650060000,0.00015537,0.00015498,0.00015498,0.00015537,386,0.0001529,0.00015537,40,1642650000000
1642650060000,0.00015537,0.00015498,0.00015498,0.00015537,386,0.0001529,0.00015537,40,1642650000000
1642650100214.7368,0.00015537,0.00015537,0.00015537,0.00015537,0,0.0001529,0.00015537,40,1642650100214.7363
1642650160225.396,0.00015537,0.00015537,0.00015537,0.00015537,0,0.0001529,0.00015537,40,1642650100214.7363
1642650220220.8384,0.00015537,0.00015537,0.00015537,0.00015537,0,0.0001529,0.00015537,40,1642650220220.838
1642650280205.4185,0.00015537,0.00015537,0.00015537,0.00015537,0,0.0001529,0.00015537,40,1642650220220.838
1642650340206.8098,0.00015537,0.00015537,0.00015537,0.00015537,0,0.0001529,0.00015537,40,1642650340206.809
1642650400215.6216,0.00015537,0.00015537,0.00015537,0.00015537,0,0.0001529,0.00015537,40,1642650340206.809
1642650460208.557,0.00015537,0.00015537,0.00015537,0.00015537,0,0.0001529,0.00015537,40,1642650460208.5564
1642650520206.4807,0.00015537,0.00015537,0.00015537,0.00015537,0,0.0001529,0.00015537,40,1642650460208.5564
1642650580208.003,0.00015537,0.00015537,0.00015537,0.00015537,0,0.0001529,0.00015537,40,1642650580208.0027
1642650640204.931,0.00015537,0.00015537,0.00015537,0.00015537,0,0.0001529,0.00015537,40,1642650580208.0027
1642650700192.84,0.00015537,0.00015537,0.00015537,0.00015537,0,0.0001529,0.00015537,40,1642650700192.839
1642650760200.56,0.00015537,0.00015537,0.00015537,0.00015537,0,0.0001529,0.00015537,40,1642650700192.839
1642650820184.6543,0.00015537,0.00015537,0.00015537,0.00015537,0,0.0001529,0.00015537,40,1642650820184.6533
1642650880185.2957,0.00015537,0.00015537,0.00015537,0.00015537,0,0.0001529,0.00015537,40,1642650820184.6533
1642650940177.7969,0.00015537,0.00015537,0.00015537,0.00015537,0,0.0001529,0.00015537,40,1642650940177.796
1642651020000,0.00015582,0.00015537,0.00015537,0.00015582,101527,0.0001529,0.00015582,40,1642650960000
1642651020000,0.00015582,0.00015537,0.00015537,0.00015582,101527,0.0001529,0.00015582,40,1642650960000
1642651060172.68,0.00015582,0.00015582,0.00015582,0.00015582,0,0.0001529,0.00015582,40,1642651060172.6797
1642651140000,0.00015593,0.00015582,0.00015582,0.00015593,13250,0.0001529,0.00015593,40,1642651080000
1642651140000,0.00015593,0.00015582,0.00015582,0.00015593,13250,0.0001529,0.00015593,40,1642651080000
1642651180176.7827,0.00015593,0.00015593,0.00015593,0.00015593,0,0.0001529,0.00015593,40,1642651180176.7822
1642651260000,0.00015603,0.00015593,0.00015593,0.00015603,32237,0.0001529,0.00015603,40,1642651200000
1642651260000,0.00015603,0.00015593,0.00015593,0.00015603,32237,0.0001529,0.00015603,40,1642651200000
1642651300165.3164,0.00015603,0.00015603,0.00015603,0.00015603,0,0.0001529,0.00015603,40,1642651300165.3157
1642651360157.6748,0.00015603,0.00015603,0.00015603,0.00015603,0,0.0001529,0.00015603,40,1642651300165.3157
1642651420166.9106,0.00015603,0.00015603,0.00015603,0.00015603,0,0.0001529,0.00015603,40,1642651420166.9104
1642651480154.1365,0.00015603,0.00015603,0.00015603,0.00015603,0,0.0001529,0.00015603,40,1642651420166.9104
1642651540152.5876,0.00015603,0.00015603,0.00015603,0.00015603,0,0.0001529,0.00015603,40,1642651540152.587
1642651600163.2573,0.00015603,0.00015603,0.00015603,0.00015603,0,0.0001529,0.00015603,40,1642651540152.587
1642651740000,0.00015604,0.00015603,0.00015603,0.00015604,64278,0.0001529,0.00015604,40,1642651680000
1642651740000,0.00015604,0.00015603,0.00015603,0.00015604,64278,0.0001529,0.00015604,40,1642651680000
1642651720148.3027,0.00015604,0.00015603,0.00015603,0.00015604,0,0.0001529,0.00015604,40,1642651680000
1642651780155.3022,0.00015604,0.00015604,0.00015604,0.00015604,0,0.0001529,0.00015604,40,1642651780155.3013
1642651840149.8108,0.00015604,0.00015604,0.00015604,0.00015604,0,0.0001529,0.00015604,40,1642651780155.3013
1642651900149.6863,0.00015604,0.00015604,0.00015604,0.00015604,0,0.0001529,0.00015604,40,1642651900149.6853
1642651960143.8992,0.00015604,0.00015604,0.00015604,0.00015604,0,0.0001529,0.00015604,40,1642651900149.6853
1642652020144.4883,0.00015604,0.00015604,0.00015604,0.00015604,0,0.0001529,0.00015604,40,1642652020144.4875
1642652080130.0208,0.00015604,0.00015604,0.00015604,0.00015604,0,0.0001529,0.00015604,40,1642652020144.4875
1642652140142.3684,0.00015604,0.00015604,0.00015604,0.00015604,0,0.0001529,0.00015604,40,1642652140142.368
1642652200127.2178,0.00015604,0.00015604,0.00015604,0.00015604,0,0.0001529,0.00015604,40,1642652140142.368
1642652260131.0835,0.00015604,0.00015604,0.00015604,0.00015604,0,0.0001529,0.00015604,40,1642652260131.0833
1642652320132.356,0.00015604,0.00015604,0.00015604,0.00015604,0,0.0001529,0.00015604,40,1642652260131.0833
1642652380126.4617,0.00015604,0.00015604,0.00015604,0.00015604,0,0.0001529,0.00015604,40,1642652380126.461
1642652440112.8494,0.00015604,0.00015604,0.00015604,0.00015604,0,0.0001529,0.00015604,40,1642652380126.461
1642652500116.73,0.00015604,0.00015604,0.00015604,0.00015604,0,0.0001529,0.00015604,40,1642652500116.7295
1642652560115.0977,0.00015604,0.00015604,0.00015604,0.00015604,0,0.0001529,0.00015604,40,1642652500116.7295
1642652620111.6853,0.00015604,0.00015604,0.00015604,0.00015604,0,0.0001529,0.00015604,40,1642652620111.684
1642652700000,0.00015604,0.0001557,0.00015604,0.0001557,7100,0.0001539,0.0001557,40,1642652640000
1642652700000,0.00015604,0.0001557,0.00015604,0.0001557,7100,0.0001539,0.0001557,40,1642652640000
1642652740107.3467,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642652740107.3464
1642652800114.068,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642652740107.3464
1642652860099.7437,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642652860099.7432
1642652920094.4924,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642652860099.7432
1642652980098.1687,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642652980098.168
1642653040091.5854,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642652980098.168
1642653100090.0664,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642653100090.066
1642653160088.602,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642653100090.066
1642653220096.102,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642653220096.1013
1642653280081.76,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642653220096.1013
1642653340084.1953,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642653340084.1953
1642653400078.983,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642653340084.1953
1642653460081.2017,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642653460081.201
1642653520075.151,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642653460081.201
1642653580068.9575,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642653580068.9573
1642653640079.4688,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642653580068.9573
1642653700078.8313,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642653700078.8303
1642653760062.0156,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642653700078.8303
1642653820058.8696,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642653820058.869
1642653880061.5552,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642653820058.869
1642653940054.7393,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642653940054.7388
1642654000054.4058,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642653940054.7388
1642654060064.5144,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642654060064.514
1642654120058.961,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642654060064.514
1642654180047.4443,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642654180047.4434
1642654240049.4485,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642654180047.4434
1642654300048.806,0.0001557,0.0001557,0.0001557,0.0001557,0,0.0001539,0.0001557,40,1642654300048.8057
